,NAME,AHA_ID,ZIP,STATE,SCORE,RANKING,LATITUDE,LONGITUDE,RAW_SCORE,Percentile Rank,STAR,NEW_COOR,LAT,LON
636,Bassett Medical Center,6210001,13326,NY,14.8/100,,42.69538395,-74.92278409968071,14.8,0.044444444444444446,1,"(42.7005, -74.9243)",42.7005,-74.9243
637,JFK Medical Center,6390074,08818,NJ,14.5/100,,40.5563574,-74.35017766380267,14.5,0.043055555555555555,1,"(40.43, -74.4173)",40.43,-74.4173
638,Christus Good Shepherd Medical Center-Marshall,6742430,75670,TX,14.4/100,,32.53756355,-94.36946864467714,14.4,0.04097222222222222,1,"(32.5338, -94.3619)",32.5338,-94.3619
639,Legacy Salmon Creek Medical Center,6910013,98686,WA,14.4/100,,45.7203292,-122.64819776499156,14.4,0.04097222222222222,1,"(45.712, -122.6322)",45.712,-122.6322
640,Antelope Valley Hospital,6931178,93534,CA,14.2/100,,34.6867333,-118.15954962239944,14.2,0.03888888888888889,1,"(34.6909, -118.1491)",34.6909,-118.1491
641,Piedmont Macon Hospital,6380715,31217,GA,14.0/100,,32.8466491,-83.61896408804029,14.0,0.0375,1,"(32.8118, -83.565)",32.8118,-83.565
642,Baptist Health Medical Center-North Little Rock,6710497,72117,AR,13.8/100,,34.78444895,-92.22273388821684,13.8,0.034722222222222224,1,"(34.7658, -92.1524)",34.7658,-92.1524
643,Cookeville Regional Medical Center,6520212,38501,TN,13.8/100,,36.169757700000005,-85.5084137439575,13.8,0.034722222222222224,1,"(36.2178, -85.5423)",36.2178,-85.5423
644,Memorial Medical Center-Modesto,6931929,95355,CA,13.8/100,,37.66857995,-120.97337917658814,13.8,0.034722222222222224,1,"(37.6717, -120.9482)",37.6717,-120.9482
645,Novant Health Forsyth Medical Center,6361685,27103,NC,13.7/100,,36.07572665,-80.29690788733384,13.7,0.03194444444444444,1,"(36.0671, -80.3025)",36.0671,-80.3025
646,Beebe Healthcare-Lewes,6310030,19958,DE,13.5/100,,38.7521809,-75.1676125,13.5,0.029166666666666667,1,"(38.7381, -75.1747)",38.7381,-75.1747
647,Piedmont Eastside Medical Center,6381075,30078,GA,13.5/100,,33.87739355,-84.02149045111923,13.5,0.029166666666666667,1,"(33.8635, -84.0081)",33.8635,-84.0081
648,Northwest Medical Center-Margate,6390509,33063,FL,13.4/100,,26.26305035,-80.20286464086809,13.4,0.02638888888888889,1,"(26.2674, -80.2092)",26.2674,-80.2092
649,Springhill Medical Center,6530640,36608,AL,12.9/100,,30.6847189,-88.13015691580881,12.9,0.025,1,"(30.6817, -88.2945)",30.6817,-88.2945
650,Heritage Valley Health System-Beaver,6230100,15009,PA,12.7/100,,40.7119797,-80.32158811716732,12.7,0.02361111111111111,1,"(40.6972, -80.3365)",40.6972,-80.3365
651,Regional Hospital of Scranton,6233000,18510,PA,12.6/100,,41.4129445,-75.65375013386611,12.6,0.022222222222222223,1,"(41.408, -75.6484)",41.408,-75.6484
652,Good Samaritan Hospital-San Jose,6930076,95124,CA,12.1/100,,37.25229515,-121.94571392384154,12.1,0.020833333333333332,1,"(37.2563, -121.9229)",37.2563,-121.9229
653,Brookwood Baptist Medical Center,6530175,35209,AL,11.6/100,,33.464378,-86.77609579963199,11.6,0.019444444444444445,1,"(33.4653, -86.8082)",33.4653,-86.8082
654,Manatee Memorial Hospital,6390064,34208,FL,11.5/100,,27.49728145,-82.56211227411507,11.5,0.018055555555555554,1,"(27.4678, -82.512)",27.4678,-82.512
655,Decatur Morgan Hospital,6530011,35601,AL,11.3/100,,34.576872300000005,-87.01557507690609,11.3,0.01597222222222222,1,"(34.5896, -86.9887)",34.5896,-86.9887
656,Dominican Hospital,6930008,95062,CA,11.3/100,,36.9886913,-121.9825001,11.3,0.01597222222222222,1,"(36.9721, -121.9881)",36.9721,-121.9881
657,Marian Regional Medical Center,6933440,93454,CA,11.2/100,,34.9520001,-120.4136199,11.2,0.013888888888888888,1,"(34.9545, -120.4325)",34.9545,-120.4325
658,Doctors Center,6040325,29303,SC,11.0/100,,34.966529300000005,-81.9353499,11.0,0.0125,1,"(34.9803, -81.9168)",34.9803,-81.9168
659,Princeton Baptist Medical Center,6530160,35211,AL,10.9/100,,33.4974069,-86.84793758297522,10.9,0.011111111111111112,1,"(33.4816, -86.859)",33.4816,-86.859
660,TriStar Summit Medical Center,6520043,37076,TN,10.5/100,,36.17613835,-86.60831998072908,10.5,0.009722222222222222,1,"(36.1848, -86.6002)",36.1848,-86.6002
661,West Florida Hospital,6390793,32514,FL,9.3/100,,30.51475165,-87.21905495569862,9.3,0.008333333333333333,1,"(30.5241, -87.2167)",30.5241,-87.2167
662,Mercy Health-West Hospital,6410518,45211,OH,8.3/100,,39.18094685,-84.5973030601372,8.3,0.006944444444444444,1,"(39.1524, -84.5967)",39.1524,-84.5967
663,Eastern Idaho Regional Medical Center,6820165,83404,ID,6.5/100,,43.4702675,-111.99209549105755,6.5,0.005555555555555556,1,"(43.475, -112.0124)",43.475,-112.0124
664,Self Regional Healthcare-Greenwood,6370375,29646,SC,5.5/100,,34.1718723,-82.1564776,5.5,0.004166666666666667,1,"(34.1758, -82.1562)",34.1758,-82.1562
665,McLaren Greater Lansing Hospital,6440009,48910,MI,4.6/100,,42.7016491,-84.5016378,4.6,0.002777777777777778,1,"(42.7008, -84.549)",42.7008,-84.549
666,Thomas Hospital,6530417,36532,AL,4.4/100,,30.51903605,-87.88835174705152,4.4,0.001388888888888889,1,"(30.5012, -87.8835)",30.5012,-87.8835
667,CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST,6630185,63136,MO,36.2/100,,38.7764269,-90.2402995,36.2,0.73125,4,"(38.7196, -90.27)",38.7196,-90.27
668,CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST,6630185,63136,MO,36.2/100,,38.7765816890001,-90.240358059,36.2,0.73125,4,"(38.7196, -90.27)",38.7196,-90.27
669,ST. MARKS HOSPITAL,6870290,84124,UT,20.5/100,,40.6859582650001,-111.857140907,20.5,0.13194444444444445,1,"(40.6772, -111.8133)",40.6772,-111.8133
670,HOSP METROPOLITANO DE SAN JUAN,6040050,00922,PR,13.5/100,,18.3899033490001,-66.0982615139999,13.5,0.029166666666666667,1,"(nan, nan)",,
671,Memorial Sloan Kettering Cancer Center,6213060,10065-6007,NY,85.7/100,2.0,40.7641,-73.956,85.7,0.9986111111111111,5,"(nan, nan)",,
672,New York-Presbyterian Hospital-Columbia and Cornell,6210024,10065-4870,NY,67.6/100,12.0,40.7647,-73.954,67.6,0.9916666666666667,5,"(nan, nan)",,
673,Perlmutter Cancer Center at NYU Langone Hospitals,6212925,10016-6402,NY,62.9/100,19.0,40.7421,-73.9743,62.9,0.9875,5,"(nan, nan)",,
674,Mount Sinai Hospital,6213140,10029-0310,NY,59.0/100,28.0,40.79,-73.9537,59.0,0.9805555555555555,5,"(nan, nan)",,
675,Montefiore Medical Center,6213100,10467-2401,NY,57.3/100,35.0,40.8808,-73.8795,57.3,0.9736111111111111,5,"(nan, nan)",,
676,North Shore University Hospital at Northwell Health,6212357,11030-3816,NY,55.5/100,41.0,40.7776,-73.7017,55.5,0.9708333333333333,5,"(nan, nan)",,
677,Lenox Hill Hospital at Northwell Health,6212990,10075-1850,NY,54.1/100,50.0,40.7738,-73.9608,54.1,0.9625,5,"(nan, nan)",,
678,Long Island Jewish Medical Center at Northwell Health,6211680,11040-1496,NY,53.3/100,,40.7532,-73.7069,53.3,0.9597222222222223,5,"(nan, nan)",,
679,St. Francis Hospital and Heart Center,6214410,11576-1353,NY,50.6/100,,40.8043,-73.6705,50.6,0.9472222222222222,5,"(nan, nan)",,
680,Rutgers Cancer Institute of New Jersey/Robert Wood Johnson University Hospital,6220920,08901-1928,NJ,47.6/100,,40.4953,-74.4498,47.6,0.93125,5,"(nan, nan)",,
681,Hackensack University Medical Center at Hackensack Meridian Health,6220340,07601-1914,NJ,47.3/100,,40.8839,-74.0556,47.3,0.9270833333333334,5,"(nan, nan)",,
682,Mount Sinai Morningside and Mount Sinai West Hospitals,6213335,10025-1716,NY,45.1/100,,40.8056,-73.9613,45.1,0.9027777777777778,5,"(nan, nan)",,
683,Stony Brook University Hospital,6214775,11794-8410,NY,45.0/100,,40.9124,-73.1234,45.0,0.9013888888888889,5,"(nan, nan)",,
684,Morristown Medical Center,6220680,07960-6136,NJ,44.7/100,,40.7895,-74.4656,44.7,0.8986111111111111,5,"(nan, nan)",,
685,Phelps Memorial Hospital Center at Northwell Health,6213870,10591-1020,NY,43.3/100,,41.1088,-73.8633,43.3,0.8861111111111111,5,"(nan, nan)",,
686,Mount Sinai Beth Israel Hospital,6212655,10003-3803,NY,43.1/100,,40.7327,-73.9816,43.1,0.8833333333333333,5,"(nan, nan)",,
687,Staten Island University Hospital at Northwell Health,6214735,10305-3436,NY,41.9/100,,40.5839,-74.0867,41.9,0.8673611111111111,5,"(nan, nan)",,
688,Westchester Medical Center,6215150,10595-1530,NY,41.0/100,,41.0862,-73.806,41.0,0.8548611111111111,5,"(nan, nan)",,
689,Cooperman Barnabas Medical Center,6220800,07039-5672,NJ,39.7/100,,40.7635,-74.3049,39.7,0.8201388888888889,5,"(nan, nan)",,
690,Penn Medicine Princeton Medical Center,6221190,08536,NJ,37.8/100,,40.3398191,-74.6240079,37.8,0.7743055555555556,4,"(40.3324, -74.5688)",40.3324,-74.5688
691,New York-Presbyterian Brooklyn Methodist Hospital,6210555,11215-3609,NY,37.3/100,,40.668,-73.9794,37.3,0.7611111111111111,4,"(nan, nan)",,
692,Overlook Medical Center,6221370,07901-3533,NJ,36.6/100,,40.7129,-74.3526,36.6,0.7416666666666667,4,"(nan, nan)",,
693,Good Samaritan University Hospital,6215295,11795-4927,NY,36.5/100,,40.6941,-73.2942,36.5,0.7381944444444445,4,"(nan, nan)",,
694,Huntington Hospital at Northwell Health,6211880,11743-2799,NY,36.1/100,,40.8793,-73.4159,36.1,0.725,4,"(nan, nan)",,
695,St. Joseph's University Medical Center,6221120,07503-2691,NJ,35.9/100,,40.9023,-74.1661,35.9,0.71875,4,"(nan, nan)",,
696,Holy Name Medical Center,6221390,07666-4281,NJ,35.7/100,,40.8831,-74.0107,35.7,0.7104166666666667,4,"(nan, nan)",,
697,Mount Sinai South Nassau Hospital,6213735,11572-1551,NY,35.3/100,,40.6512,-73.631,35.3,0.7020833333333333,4,"(nan, nan)",,
698,Monmouth Medical Center-Long Branch Campus,6220560,07740-6303,NJ,35.2/100,,40.2951,-73.9856,35.2,0.69375,4,"(nan, nan)",,
699,South Shore University Hospital at Northwell Health,6210280,11706-8458,NY,35.2/100,,40.7258,-73.2415,35.2,0.69375,4,"(nan, nan)",,
700,Valley Hospital,6221235,07450-2726,NJ,35.0/100,,40.9836,-74.1007,35.0,0.6847222222222222,4,"(nan, nan)",,
701,Englewood Hospital,6220280,07631-1898,NJ,34.9/100,,40.9042,-73.9687,34.9,0.6791666666666667,4,"(nan, nan)",,
702,Ocean University Medical Center at Hackensack Meridian Health,6221170,08724-7732,NJ,34.4/100,,40.0772,-74.131,34.4,0.6680555555555555,4,"(nan, nan)",,
703,Northern Westchester Hospital at Northwell Health,6212500,10549-3477,NY,33.7/100,,41.1968,-73.7257,33.7,0.6465277777777778,4,"(nan, nan)",,
704,New York-Presbyterian Queens Hospital,6211595,11355-5045,NY,33.5/100,,40.7471,-73.8256,33.5,0.6375,4,"(nan, nan)",,
705,JFK University Medical Center at Hackensack Meridian Health,6220247,08818,NJ,33.2/100,,40.5568,-74.3508,33.2,0.6173611111111111,4,"(40.43, -74.4173)",40.43,-74.4173
706,Riverview Medical Center at Hackensack Meridian Health,6221220,07701-1864,NJ,32.9/100,,40.3539,-74.0632,32.9,0.6034722222222222,4,"(nan, nan)",,
707,White Plains Hospital,6215330,10601-4699,NY,32.8/100,,41.026,-73.7694,32.8,0.5979166666666667,3,"(nan, nan)",,
708,Newark Beth Israel Medical Center,6220820,07112-2027,NJ,32.5/100,,40.7094,-74.2125,32.5,0.5902777777777778,3,"(nan, nan)",,
709,St. Peter's University Hospital,6220950,08901-1780,NJ,32.0/100,,40.5015,-74.4595,32.0,0.5701388888888889,3,"(nan, nan)",,
710,Jersey Shore University Medical Center at Hackensack Meridian Health,6220740,07754-0397,NJ,31.6/100,,40.2075,-74.0408,31.6,0.5597222222222222,3,"(nan, nan)",,
711,Mather Hospital at Northwell Health,6214050,11777-2190,NY,30.1/100,,40.94,-73.0548,30.1,0.5083333333333333,3,"(nan, nan)",,
712,CentraState Medical Center,6220322,07728-2549,NJ,29.7/100,,40.2368,-74.3131,29.7,0.4895833333333333,3,"(nan, nan)",,
713,Maimonides Medical Center,6210747,11219-2916,NY,29.1/100,,40.6395,-73.9984,29.1,0.4597222222222222,3,"(nan, nan)",,
714,Community Medical Center-Toms River,6221395,08755-6423,NJ,27.5/100,,39.9643,-74.2157,27.5,0.3819444444444444,2,"(nan, nan)",,
715,Clara Maass Medical Center,6220758,07109,NJ,26.0/100,,40.7857547,-74.17671915053191,26.0,0.30972222222222223,2,"(40.7946, -74.1631)",40.7946,-74.1631
716,Robert Wood Johnson University Hospital Somerset,6221340,08876-2598,NJ,25.5/100,,40.568,-74.5949,25.5,0.2861111111111111,2,"(nan, nan)",,
717,SUNY Downstate Medical Center University Hospital,6210469,11203-2012,NY,25.4/100,,40.6557,-73.9458,25.4,0.28055555555555556,2,"(nan, nan)",,
718,Mercy Hospital-Rockville Centre,6214360,11570-1000,NY,22.6/100,,40.6859,-73.6335,22.6,0.18819444444444444,1,"(nan, nan)",,
719,St. Clare's Denville Hospital,6220105,07834-2954,NJ,17.4/100,,40.8952,-74.4654,17.4,0.07083333333333333,1,"(nan, nan)",,
